Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp
782,2.279399135,5.536298616,3.200342249,76.8565148,87.44888719
341,3.067883314,6.279435564,1.687463615,77.43066983,70.60409841
465,1.893389587,5.233877756,2.442314749,77.70059093,66.81013153
663,3.122428859,4.564699305,2.181669089,84.78288742,77.89969824
1180,2.952138338,10.51276854,3.179475196,77.08922233,73.87358905
701,3.403387381,5.08924384,1.159960533,78.32111884,84.91222598
774,2.935693551,6.919435809,1.926419264,81.11516173,77.47484603
894,5.039302653,4.381845333,2.742445715,74.83827663,76.81840979
914,5.065191326,7.593940035,1.922041978,75.39219568,70.9933056
852,3.753086225,6.725922346,2.472245465,76.09780041,71.54529563
683,4.404836692,5.123214792,3.266194271,75.05494039,68.25359914
814,2.845029442,7.226240436,1.756968536,78.53758602,84.45417091
956,5.025257779,6.491063392,1.416986493,77.43372548,79.29479336
720,3.527805451,11.60169423,1.717312673,74.05012649,80.96169122
982,4.944414389,4.741718423,3.219038264,77.18963106,78.45797365
535,4.149351363,3.911829515,5.22023668,84.96081848,63.28792818
925,4.270995299,2.543509159,2.397196138,77.08530488,78.73434519
440,2.911513144,13.21390343,2.056660652,75.13823411,86.155653
815,3.25241634,5.446731741,5.457185872,77.36599356,74.36437049
845,2.054107973,7.680743518,2.001867448,86.7898088,86.64359306
837,3.897374645,4.798025959,2.051584943,86.35505861,82.5971365
898,2.093659486,6.899525483,2.85141814,75.55742551,78.80225946
575,3.053737561,4.842039906,1.73286647,75.79602838,78.34725982
553,2.979992444,3.479247251,1.318681544,76.41945983,78.22096062
680,4.299630571,6.387502649,1.388576316,85.54565482,75.99127256
712,2.447567298,3.974080066,1.113642072,75.06006675,79.21051933
1505,3.2954042,8.808165264,1.187786677,75.76919284,85.41367886
435,3.475054368,3.645335777,1.413662432,78.66707259,78.14304945
1269,2.338193792,10.84397688,5.712242899,83.12032597,89.67222634
936,3.520734668,6.521203815,1.128546871,89.24117542,81.05778919
823,2.977003507,6.582461945,2.492258707,77.89470388,77.84373896
471,3.848083397,8.056329246,3.107245553,79.61697924,71.22452337
667,3.623568287,4.397058526,3.990939872,75.51940722,83.23959
640,3.433809183,4.575582473,1.254645528,77.74475996,78.06942953
652,2.207951672,6.468666649,2.942924314,80.76218351,79.50207285
578,4.229467625,4.450983266,1.823731721,78.61672862,68.46882349
664,3.500933111,11.462048,5.114797802,76.46998189,87.04367883
562,4.150302032,4.80189599,2.140263162,76.16860228,72.33027424
773,3.2111582,11.01907242,2.855174741,75.38579968,76.1381641
1090,3.301431903,10.04178414,2.740472088,76.47960304,67.38727147
658,4.010453411,4.727715757,1.719154813,78.12577586,84.16946856
556,3.898827615,5.618928186,1.668414199,78.41686489,80.14592911
616,4.346814375,7.968071095,1.469498279,79.39256421,81.99889046
532,2.45786907,6.207610308,1.901752301,83.91281061,82.84445991
812,3.848064123,5.217854164,1.763828512,81.13501087,69.21254993
791,2.766349304,5.886468867,2.034547076,75.5540573,90.29590564
451,2.766045521,4.693013289,2.609805163,86.84587814,84.93854802
628,4.645943559,5.287919552,3.03270409,76.41709945,82.73463365
750,3.90954644,6.885287803,1.666782801,74.05733781,76.67613717
1018,3.245295519,5.845366756,1.908447901,78.18764745,75.65858435
562,2.071875451,5.239956012,2.158990966,77.51011277,77.58060169
729,5.607484246,5.565780738,2.003281924,76.43768653,83.10959215
650,2.762588383,6.888996814,2.805988385,77.20936051,70.46004881
513,1.839467937,4.693040484,2.688097777,74.25015531,94.3721891
797,2.989349643,6.813943224,2.908381238,73.47117743,81.76563732
1330,4.325024041,4.92614776,2.114454043,79.9955178,68.98541131
768,2.279746787,3.350502834,1.917500963,75.99667633,72.403465
774,3.586480744,5.563578192,5.456636601,76.72814978,80.0708387
437,4.103621629,2.987676055,1.137234783,78.91878313,74.85110812
715,3.178261965,4.028331989,2.418461707,80.6570529,80.92731384
556,2.81254317,7.036612483,2.125776727,77.51686399,77.4232738
1114,2.907374826,4.844821998,2.062666572,78.15411277,79.84225635
711,2.679535865,8.016327427,1.364484252,86.35595075,83.75507555
596,4.210487323,4.601446226,1.313461157,84.46371135,76.6307949
760,3.754949702,7.93464072,1.670470492,78.11445582,71.52337089
556,2.559471179,4.223758939,1.545027628,83.45350146,80.41738522
396,2.864456026,5.987102129,3.252404832,77.75376532,89.62646241
1436,3.481701102,10.05430436,2.654588796,77.81244469,79.37665489
1110,2.571307693,4.697183074,2.317045939,74.89955239,72.48881185
945,2.722716848,2.190873762,2.882415,76.66610874,83.06967762
727,2.276656374,4.708147078,3.538251414,75.05985671,85.89550692
864,5.376284497,9.207124616,3.943921417,77.10944012,82.23950094
558,4.37368089,1.339044462,3.218015015,85.35539871,76.62396471
710,2.513419592,8.375795193,2.258332441,76.36507382,67.79825695
627,4.159419178,5.373572077,2.715349454,81.49719951,73.26109123
648,2.411552207,0.298398639,1.733716553,82.04362729,70.23487402
478,3.559811156,8.03761351,1.707868769,74.31645927,80.17593331
641,2.489557582,9.379791854,2.363186488,75.97751012,72.62568226
532,3.224824839,8.690250965,2.934057955,76.26942958,69.86113506
1424,3.190191227,7.489145014,1.081327453,77.22919958,78.51723455
507,2.595563183,10.6081726,2.516150951,77.51895487,77.04485448
637,3.20598354,7.24563569,1.956638195,77.02153879,68.97509729
586,2.845089961,4.356075751,5.788695427,76.7332732,79.51023866
867,3.057974983,4.755488468,1.797549839,75.82741227,73.79294024
1108,4.447391236,12.55669715,3.26799921,75.61671385,76.54128221
688,4.957770493,7.305653418,1.725912563,78.36335453,65.2163873
444,2.787984979,6.705719157,3.247402112,76.38109685,76.65409236
751,4.334357717,5.301890872,1.503663627,81.6663611,78.4488699
632,2.850903598,7.922288315,1.099296351,75.82102168,74.6745911
556,3.023440636,5.962199356,1.41859591,75.22584253,85.86681427
892,4.096347703,4.94451124,1.75172175,85.55818839,84.50059412
560,4.505917128,4.101350122,3.420068276,81.89803526,84.71245079
760,2.000847295,5.798000291,3.434743239,74.73840164,65.98658277
1128,1.842130589,10.18833918,2.125617972,74.49476208,89.09221136
571,1.962696803,8.562181895,1.595887477,75.93524279,92.37388166
865,2.608697825,5.079863071,2.982651002,86.82140211,76.59448849
750,4.698260321,9.071973006,1.448928108,75.25294154,74.25205578
688,3.491281073,5.472862134,2.736850165,78.94502741,78.30692138
827,3.616283048,5.013415887,1.234691867,76.60829678,79.94081594
725,2.050508969,7.601395424,2.60187392,78.91890461,77.34995764
671,4.162740559,5.082757858,1.380316253,77.87258742,86.24211026
1252,5.674957273,5.945276969,1.600000933,76.01474251,71.99764551
1005,3.180480341,6.264136699,1.484598161,76.43457535,77.11666074
620,2.981091435,9.961953837,2.175105824,75.80348852,74.72622295
733,3.574732896,10.32870563,1.63260731,77.27432349,82.16861656
915,4.008496774,5.455346274,2.498977717,84.61274189,89.25638403
805,2.386715647,8.623718833,1.830973576,74.72885944,86.21004655
784,2.113613502,10.06666689,1.637612761,76.92009606,82.27021381
680,2.328921625,7.081087216,2.879853334,76.66006668,80.88909845
560,2.596248915,13.44573566,1.907258986,78.26541861,82.71276895
725,4.384538677,4.745427391,2.500586695,75.98990968,72.48672346
894,3.000145984,7.384385934,2.243675512,83.48362892,76.26899434
739,2.698555592,3.658925876,1.565043906,74.5799223,69.57233673
833,2.558216044,7.365991047,0.829728234,76.60290281,69.71484108
1013,4.012092767,6.458260081,1.756424315,77.82188429,73.43162614
841,3.894732157,7.142922079,2.416514174,81.39502721,80.66447311
790,2.20133824,6.533743362,2.542283535,75.89748789,85.87837673
889,2.212142159,3.851419107,1.923154558,77.42955086,84.17780304
527,2.037158282,2.704455103,2.475321794,78.75688665,85.25957053
716,2.953810254,7.622418514,2.36792315,76.94701168,67.62693258
1118,3.594589431,6.925557533,3.393125116,80.08546894,68.8818132
924,2.949830967,12.89670524,3.583252425,77.16458885,75.15859985
819,4.381741311,7.102074512,1.124922805,77.5844398,80.07887643
699,2.626541287,6.75078423,3.759092811,74.58707305,70.83664878
1129,3.529512111,4.295657473,0.90840514,75.45449994,77.8435775
549,3.415281527,4.921314406,2.197243695,77.26708167,84.90166732
1202,3.788761199,6.944605009,2.962098949,77.55688915,75.29646116
488,3.573149414,8.04271196,4.430260776,78.10970063,69.28021335
737,2.230102536,5.284332196,2.787959368,76.95731559,69.07499218
471,2.33478944,7.620856426,1.765864978,75.93235025,76.30147353
943,5.011516282,5.32835828,2.244294471,75.07943087,71.79552494
610,3.002474671,9.175775764,2.832133556,76.95765521,80.86582694
702,2.728290881,9.422307532,1.627054397,78.01080162,73.69205053
1122,3.110328835,4.889140389,4.594903774,74.22112975,77.93100124
560,2.52448291,9.853539429,2.642552076,86.29403782,80.51298017
851,2.856857682,6.625417351,2.491100371,72.10173977,76.56204016
1390,3.609083726,11.79247097,1.181050493,77.37111197,74.86250477
442,4.305430359,6.12095261,2.316176488,77.96383481,76.59348666
899,4.334921621,0.932632083,1.746105343,75.65441103,79.43800285
860,2.908874024,10.7209873,1.321329949,74.89846595,73.1412949
1255,2.351612628,5.632422071,2.073711056,76.53843965,70.95071465
982,3.821821619,6.622308876,1.962800553,77.39910508,81.57123418
754,3.169671184,4.472167103,3.112740053,75.72576976,87.24348984
474,2.570308348,9.048318912,1.653822418,76.56145473,74.50645009
454,2.126629528,5.379900269,1.580865277,75.53221315,83.08460075
1007,3.569789821,7.855553671,2.347150211,76.35530742,90.25958941
945,2.350615757,4.857261909,2.240110548,84.16061145,79.86160809
422,2.932812018,4.885241406,1.464614506,83.58156785,81.4212367
739,2.697813841,9.688150553,2.823216603,87.6348543,80.50837051
774,3.969105807,6.177440748,1.150234395,77.31072173,75.0118194
459,3.998124118,7.06844052,6.032483035,74.52807523,84.17196318
499,3.843346145,5.845723857,3.179855249,77.87633614,77.96101345
534,2.386087564,7.348734465,1.315339394,75.36519231,74.10797925
569,3.944100593,4.631262635,4.707451758,76.07681978,79.5639484
640,2.239818135,2.591998625,3.4249277,73.82797503,78.31807445
587,2.758710443,11.88399532,3.058200825,77.43196564,73.20937465
544,2.21165924,3.709624617,1.507074213,76.95508731,76.0339645
917,5.355938199,4.110570108,1.843057714,77.97336974,78.61464702
1247,2.916418241,8.003848182,1.50331438,75.53390421,68.21654788
992,3.654665437,7.061033075,2.707279673,77.32980351,72.74997351
876,2.537158603,5.89992329,1.064064473,77.68532174,70.4778871
687,3.784511254,8.435926515,1.1349986,73.37349414,84.65906608
495,3.378216302,7.376275793,3.090756713,77.26403305,73.80702538
646,3.161767323,6.74695179,1.301588967,77.06965519,78.84683962
1283,3.662668421,8.050388104,3.361668083,76.00439463,83.53855928
411,2.280553542,5.912723462,1.582585169,76.89974743,82.99917899
715,2.923011002,3.612696225,1.752867088,82.72319118,73.1819136
639,3.292826585,6.614160453,1.942489735,76.07291913,68.94284225
898,4.125623676,16.44408191,1.28443132,77.02088505,73.68501161
849,3.648788884,3.980030876,2.289135225,75.38287528,74.01859308
721,5.294689701,3.844894319,2.418865851,77.20693334,77.79981317
745,3.922062947,11.7967105,2.389868696,81.94766325,86.3191013
591,3.14328224,6.84570211,2.289311531,83.50261529,75.63388977
949,2.868227721,5.773428683,2.672250879,76.51790762,66.92498967
821,3.852341688,7.034007432,1.619403816,84.92131029,81.91163224
759,2.799154902,9.434680252,2.2639024,78.36822889,79.57867126
667,2.878905137,5.975842387,1.039842961,85.71187653,72.73446713
1195,2.503056527,7.657067284,1.991932602,73.6521595,81.89243077
830,2.685146447,6.959360745,2.02632195,75.93053839,73.4606375
545,0.337845121,7.657709633,2.994325165,75.1457734,83.45332437
870,5.106630655,9.066322533,2.96166241,77.58624516,82.96249552
1307,2.262022817,7.695032806,2.376183472,83.02463718,86.20736004
381,4.166454667,6.622904347,2.53210315,76.29183718,85.54487381
665,3.76645578,4.99443944,1.779222159,77.411579,82.51709283
388,3.834504295,5.960637658,3.210931301,74.61161456,83.1516234
1356,4.098327031,4.032684187,2.108239893,82.08263771,79.77645569
435,2.46251005,9.143789038,0.931220965,77.10286562,74.46793269
1147,2.541728136,6.285137454,2.153201316,75.5838786,67.34868393
794,2.160988013,3.404812254,1.935703748,76.341198,78.0077499
887,2.346325882,1.590933613,2.938381119,77.54851442,71.02766081
903,2.735402852,6.693606137,1.154542002,75.58307519,85.52982191
1088,4.838102553,4.993693361,1.469860986,79.38148784,86.77603307
1321,3.51371693,6.576911678,1.544345502,75.67332365,80.79477648
1350,3.663378766,7.483430574,0.933816623,77.45891033,86.5230314
777,2.901802984,14.9990823,0.716289297,77.46283625,85.6836553
989,2.533155191,3.896366317,1.082072764,88.65971036,69.43383746
606,2.295311024,10.11225276,4.758814301,80.71534276,77.90051702
472,2.059125938,3.242522982,1.384566419,78.50402854,84.82832283
808,2.370637561,9.81211538,1.178424463,77.33275512,79.27398586
795,0.554904962,4.961375919,1.995635789,77.49582098,82.17436917
501,2.370270423,2.170861867,3.025091529,76.75725603,73.97052586
999,2.875016114,6.107933142,1.401682643,83.42214091,81.22980216
696,4.103562666,6.618358058,1.740116221,77.58984302,67.57587529
1310,2.626965388,3.292868652,1.447770704,81.44787289,86.11167391
1608,4.049167377,7.122506146,4.785381395,76.26424098,80.35648354
618,4.008036949,5.730148955,2.445101378,78.53607529,83.02834941
568,2.384301981,5.446116015,2.779946915,76.55976329,79.11303743
610,4.496694797,9.312349135,1.833894217,78.41186096,86.56239998
799,2.30595153,4.954390287,4.16938954,77.69533667,73.20894991
766,4.635060935,6.815006052,2.284121867,75.59431943,66.1660273
406,3.524711558,3.420953507,3.021717598,75.95806721,77.15634185
800,2.032992024,6.116883024,2.484822547,87.16487128,82.88755079
833,3.054237414,5.228761098,6.672586713,76.36703618,81.74866536
438,2.891034634,5.63420609,3.211387932,73.03852223,67.16869402
404,3.915461396,4.509811879,2.790866204,76.84348194,84.04985851
917,2.300265067,4.671983146,1.260409069,84.16800894,81.33321918
552,4.563264742,4.857687507,1.56310868,77.38210155,83.65831633
717,2.936047725,8.212893548,2.644375682,74.49348087,77.54135234
587,4.001578776,4.423441839,3.167986617,74.62397771,73.73358157
869,2.762599208,6.62082749,1.410147301,75.15924611,84.81570551
988,2.877019805,4.328917496,2.556118899,77.83958327,79.968994
533,1.978938303,6.485261284,5.949864865,76.68359135,88.98720602
1326,4.571570519,2.016386206,2.384601261,76.28845606,71.68572113
865,2.675533432,5.280382602,2.283545479,77.32253582,76.59529646
974,4.722040849,7.821789945,0.713890267,77.83690395,70.20567862
719,2.701037098,4.595191752,5.11736375,77.05782787,86.11987149
438,2.013924562,5.581861152,2.361852753,78.91452811,72.71985063
1076,2.139380691,7.72560104,1.358104974,75.11080829,74.1373828
456,3.728092129,5.0986118,2.585297112,76.63120318,72.92533776
473,3.746780391,5.008108853,2.020914847,74.1134668,86.58829502
753,3.502319673,7.165388615,2.735538331,76.74822695,76.55403307
872,2.494094278,3.192757842,2.143634205,88.44099399,80.94923395
1110,2.275826937,7.962355835,1.250753388,84.17914288,82.15582138
801,3.476705561,9.900913022,2.19465522,76.50604658,76.32410273
532,2.584221496,6.978570048,2.516974608,81.48416612,67.73312968
429,2.922127128,7.354465395,1.391289549,76.7308328,86.29248919
677,2.243598491,5.570441162,3.889078324,77.57017614,79.60046891
1150,3.02556699,2.958955156,5.536134949,75.11579284,80.94176397
858,3.004842252,6.754820411,2.47248945,76.35926246,82.40706374
963,5.472014923,5.466236179,2.43191075,82.70017041,78.94430172
725,3.029720528,7.979066576,1.150355704,74.62428057,67.01566355
1016,4.193888215,2.245034761,2.350043455,75.66976983,76.2003981
668,4.879404513,5.445109021,5.20654669,78.27039241,76.28894571
612,4.466522201,7.47121471,1.820072407,75.56343701,85.30392387
559,4.08485155,11.17381534,1.662004249,74.99261895,74.67283376
735,2.708030813,6.565113674,3.125565743,87.72584932,72.06733953
798,2.321890123,7.67488152,1.83156677,77.12259376,72.50964302
722,2.043081049,1.363006511,4.435930266,76.50861782,85.75059155
696,2.364988162,7.691875025,1.546602562,77.33138567,75.50599602
1068,2.79091033,4.866461166,4.281561751,75.57538658,75.76630425
754,2.219310989,5.718554993,1.866327092,78.04014786,75.26036375
785,3.663444534,3.230482993,1.834015635,87.48337432,78.81778633
562,2.901016617,2.30810491,1.917075021,77.72302627,76.79121695
724,4.526243681,5.502857212,3.067767402,85.30939882,72.66757016
650,2.942455061,5.402121384,2.000921567,74.82120351,83.68650653
530,2.230184397,5.428688115,1.046758527,76.74367887,77.01185164
844,4.20475698,5.983936453,0.811598411,78.07263269,92.2210442
875,2.138136174,6.307846173,3.224863927,74.30849506,85.79693397
1291,2.36784124,5.980095291,3.389079974,74.72772498,80.082786
682,2.77756789,1.913814526,5.499033538,74.80711799,79.42532657
457,2.037070132,7.010939815,2.839277318,75.16723597,78.54734123
1109,4.858076815,10.27848884,1.964731912,77.34873692,73.17418398
753,3.038959265,4.457576586,3.277056059,73.06611698,79.68801128
1331,5.337900867,14.80378737,0.989107551,75.52882458,73.98328064
1062,4.533288757,5.031190516,1.590091754,78.01377194,82.58805548
713,1.996322456,13.32249411,1.445540834,74.40787051,89.46980839
714,3.325674254,5.930912073,3.54869407,75.76214949,71.31488023
671,2.07598253,7.113422252,2.932202328,86.7469522,86.41406137
547,2.910304352,10.83670438,2.854902768,78.10414512,79.54579379
842,3.024014167,8.073837657,2.504470275,77.52614224,75.1537997
960,4.347577296,5.808627268,2.486509377,76.88113422,73.30451484
1178,3.655415796,10.62076877,1.96146737,77.90366348,74.99823308
480,3.542045038,4.765654954,2.689167727,76.54445383,81.47235992
616,4.294995649,5.586829613,2.492312591,79.896394,88.68929777
594,2.591388006,5.971741483,1.493175924,77.34750808,80.0955149
718,4.526166512,5.427944041,2.294321078,77.05916229,77.49864412
519,1.722482168,10.15416332,3.25230871,81.76962792,68.83172548
697,4.981243334,7.995140321,1.959637698,73.64773714,81.67825763
797,2.950187846,7.318217534,2.619655775,75.76176182,70.77399649
612,5.605522702,6.183414903,2.328099392,77.03836631,69.37110157
912,3.4504545,11.5446687,2.286237159,73.85224814,78.85492193
467,4.179944106,6.995786852,3.780069105,74.58545533,73.8928688
1092,4.417632925,12.32969327,1.550350622,85.69005984,87.14775265
1341,4.471986942,6.07406788,0.962456382,76.75575192,76.71698396
1089,3.450549275,6.678220657,1.994960681,76.91890393,71.8899834
875,2.706423593,4.952032486,3.186216845,76.94636819,79.43436167
1602,3.479914024,11.01657756,2.232876783,75.6280875,75.75813585
901,3.372798014,4.965825775,1.953673912,77.69046461,86.47516729
643,2.950106243,6.331463757,3.373776994,77.50506229,87.5902284
499,3.857529487,5.224197445,1.233167642,78.77666173,84.33679794
707,3.239224448,5.052635,0.975293637,76.15402008,77.92620698
876,0.887421995,4.550048219,2.325963886,76.78161292,73.85844177
565,2.171273032,4.768964314,1.335374827,76.18297039,70.34839675
445,5.046547159,8.73534253,2.686817544,75.7140097,75.41850522
524,2.033074916,3.740793389,2.527541342,76.96703844,80.5342034
607,3.0892649,4.696367549,2.558342615,76.61360752,70.43719041
728,5.285307443,7.367831661,2.691749731,75.65683903,80.35066788
776,3.833036913,10.49195566,3.037791775,74.64174503,85.45560996
737,3.443179606,4.417633229,0.889076792,76.61044557,74.42600327
417,4.146478691,8.287486457,1.368444061,77.11448262,93.86211782
1074,4.586412133,3.665235249,2.387265944,75.34744159,76.34897321
1436,4.527247875,7.525077336,1.559360218,77.6516095,77.71681772
829,5.460025254,6.394026297,2.970531382,75.66222616,79.24011618
753,3.581275378,10.77540787,1.54783234,84.755707,82.64307353
407,4.690965333,5.514238582,2.125644855,79.47121068,90.56317593
657,2.663754139,15.97146183,1.767627637,74.93420264,70.55958404
1063,2.95081446,11.88618156,1.192207881,78.12703377,74.53617347
735,3.520681675,6.819748326,1.473802377,77.0777002,79.2096415
654,4.364301811,5.394481424,1.065489067,77.06370894,67.1072666
633,3.34667691,5.075929889,2.339520911,75.81329002,81.58089593
473,3.707834743,19.51017166,3.727455362,74.12990715,71.77462869
409,2.743774082,8.783831017,2.064556818,75.63291958,91.37937773
929,2.413752199,12.7667245,1.997435222,77.70538616,72.10009506
824,3.300942844,5.206861089,5.068728318,78.24535252,86.43964613
602,4.677039553,6.768367541,2.095471708,77.11807559,74.42126932
643,3.889431588,6.878073448,2.948428189,75.94640353,75.96079479
1500,2.902711859,3.920545492,2.05538781,77.93691907,74.06393451
915,2.481204652,6.746974061,5.507099098,76.87566653,79.93969789
942,3.181291272,6.278585689,2.618690545,74.98127091,86.62422129
1142,5.167052148,6.597897582,2.22602251,75.77449525,77.55558995
770,2.203783558,7.418110391,1.409205239,75.54056891,76.96808535
1343,2.866154,6.693276017,3.730263842,75.5604633,80.70110804
574,2.069126813,8.025248382,1.441184857,78.47709183,72.75283116
485,4.88378309,7.454613353,2.222652063,73.66540383,66.54264017
599,2.593060232,3.681300405,3.656685446,81.88668034,73.95004089
779,4.70470076,7.815731872,1.866285392,75.93396093,78.71401498
1359,4.210163446,5.169752599,1.539087636,80.96545919,79.91601476
612,3.069566404,5.382432185,1.82275747,81.32724834,79.05302198
830,2.598547558,12.02869874,1.952262189,75.93689523,85.20047781
513,1.080805221,2.526313704,2.93102696,76.99904351,82.50737889
959,3.631177215,5.185705091,3.65641377,76.30824086,82.78973503
459,4.682762594,6.25346267,2.370541283,75.14218208,71.10563152
441,2.0871241,7.648983942,1.424181874,75.20244594,83.43599947
714,2.036911049,1.524575303,1.509040263,86.49841997,81.87970881
654,4.355010358,5.556914097,1.893761541,77.84874736,90.82624923
524,3.695905781,4.553204019,4.501753095,85.86788271,79.05159724
597,2.680463762,4.69809188,2.604655092,74.62704515,85.07227462
835,3.645253858,2.360919131,5.547364734,76.52887993,71.4793716
854,2.29866197,9.093801912,1.371096765,77.9286187,86.14035815
464,3.140535413,5.701409488,2.710967998,76.15088596,79.16667581
688,2.22958178,7.149705926,1.525571126,74.65077684,70.95953056
1501,2.955584316,1.659954263,1.645348458,75.71697497,75.54926504
1260,3.751030986,4.340763773,2.156065939,77.45616952,85.17852221
600,2.130291216,7.414974164,2.584774614,79.02845503,78.27816154
1288,3.87078183,13.27609129,3.230853645,76.41165191,82.00165777
664,2.695342438,6.504262966,2.717839066,74.71322674,77.57198357
389,4.483779396,2.709520138,1.496041095,75.62868918,73.51335563
426,3.189163223,12.4395107,1.663568419,74.18298764,81.72142229
614,2.603057963,12.32116169,2.696202804,84.7511023,88.30691068
643,4.901535367,6.793231184,2.656016053,77.00055942,84.87353127
656,2.161183284,0.431310487,0.843433751,77.14331931,86.3481884
1459,2.993030147,14.86966956,1.745653813,77.97271433,84.21268905
810,3.065002361,6.805287713,4.195241924,84.13916814,83.89406409
451,3.109141965,6.26556278,2.296102185,74.48105414,79.51673024
740,2.908134413,5.830199776,1.467640968,84.27271396,78.65361779
1248,2.208651925,5.981650391,2.200019341,87.94232682,76.29961239
830,3.780470835,10.57201291,3.624016434,75.7139569,74.5765972
1057,2.054570787,6.884651576,1.598793662,76.6174642,87.62744631
928,5.386557468,9.21364139,1.870712499,88.58926038,68.17733079
777,3.89020324,12.73951834,1.302824081,77.70132213,77.62387829
911,5.22123334,4.064407885,3.851244114,77.97474634,69.86222863
461,3.631233069,8.730033422,2.086720623,74.79630382,82.39486388
672,3.970672935,6.237163474,2.988089636,75.77275203,78.27319305
942,3.08542338,5.729282419,1.464042861,77.33520171,69.78984361
635,2.955136992,2.302096932,1.681610291,84.36173905,83.24832314
670,3.508691594,6.83311187,2.382914254,87.52596198,74.86379725
438,2.43645841,7.591275422,1.326241297,78.96652642,73.66600343
593,3.248104458,6.798222017,1.122142192,76.9220741,77.57305385
440,2.445845584,8.365401269,1.260636978,78.17705289,77.55037094
1382,2.541203874,4.737688263,2.33455453,85.71689487,73.27871519
472,1.848677625,3.803613855,2.820221199,76.07897519,85.68815528
842,2.655079589,5.8129087,1.990661334,74.06040836,80.52849119
517,2.536671818,15.41992335,1.527437926,75.77679386,77.7317323
549,4.077641257,7.1845498,1.997216963,83.3828996,92.42343971
1266,2.540692603,5.775913792,3.131384927,82.00756972,69.57059285
448,2.876330635,4.757737429,2.264782785,76.83942369,77.57910034
895,2.763412871,7.122420737,1.519331109,80.4985564,74.74598411
1075,3.367651134,6.260723738,1.71710995,75.80085924,81.44240579
784,3.910580188,5.580130441,1.548550027,76.99258008,73.65681047
735,2.579689182,4.714926927,5.049374757,75.79674013,88.0713102
554,2.937193678,11.81849728,1.896845012,76.15304286,71.96122211
680,3.841710168,3.994543771,2.480004777,75.50597663,78.60060944
568,1.696736837,5.110855817,1.106498518,77.04977036,66.18927678
825,3.945244794,7.74951966,2.483062574,85.43785531,74.030968
650,3.100163409,4.528618733,2.092896742,86.03799992,74.22668705
922,3.466616458,9.301826253,1.919511243,76.82151152,65.11429965
742,3.747312358,4.959258536,2.175643269,79.96086421,75.68502673
472,2.522682428,9.688827341,1.85853697,83.49420622,84.33299653
1059,3.600434706,7.085442326,0.777630074,80.94431962,75.7524775
734,3.251276713,5.785692541,1.261147405,82.47334429,78.48411964
889,4.471761214,8.857213378,1.373060142,75.60460516,79.2641365
1161,3.624926255,4.030151641,2.618709049,76.57190367,83.68945002
715,5.375851138,6.46709455,1.780727055,81.01523768,74.81622997
850,2.809212818,10.28296621,2.021937497,81.22404446,82.9160824
628,4.299812131,6.671608398,2.586010835,76.11393027,84.79508363
1238,2.767399375,5.264225607,1.942298728,82.99300052,68.42408749
996,5.171657787,3.09234595,4.16771739,78.20001018,86.47308058
884,2.702526064,3.041035693,3.256961484,77.98379722,84.62342204
711,3.285803306,4.701304472,1.056337648,78.06742848,80.9598765
461,2.195533418,5.99633304,6.881109842,84.45590568,83.28879849
576,2.932351549,8.460725469,1.101725937,79.88917851,83.97374782
565,2.213742678,7.21980345,2.557454317,82.34691132,76.51674362
412,3.950051391,4.821877416,2.908782493,87.38091534,77.11835187
702,2.445894196,6.034852305,2.154473374,77.03849811,73.97766017
847,4.153177735,9.80527393,2.94957854,76.42191651,72.29117723
1377,4.138424131,6.978990011,2.99995685,75.51054251,86.45381375
474,2.372313395,9.212597586,0.76771055,86.59158833,86.25552489
640,4.911317081,13.78109703,1.635646626,75.87022725,76.21842633
721,0.937680029,9.917051815,1.814810093,76.78796672,90.25642371
796,2.597803023,12.916839,2.123641088,74.76732812,87.42046386
910,3.261277528,15.66056022,2.15629856,76.44189428,71.1094436
453,3.673647661,7.387514739,3.911703333,75.96892029,71.7526585
979,4.8116376,6.249835448,1.517278525,86.55176512,88.12831621
1447,3.295910374,12.90447723,1.759427214,77.11178578,72.1915915
482,2.205981953,6.672078483,2.355789999,78.22508647,91.34362371
605,2.227690416,6.142398654,1.982875561,76.78404568,68.88661504
859,1.793527027,7.240033755,1.990146357,76.21456905,79.71865798
944,2.011276549,5.918071479,1.67914656,76.02943399,87.02470871
727,4.960008903,6.571679887,1.98653956,77.41734638,74.29491718
666,5.680782891,6.411326526,3.141806615,74.00783766,76.83690541
856,4.181368073,7.051852191,2.898801613,76.90278402,83.32530577
582,2.166791082,10.65820387,3.115399661,74.7568665,73.53096892
521,3.987323208,10.18067073,2.889094733,75.06962594,91.85768324
1113,2.588230063,8.252508528,2.978393242,78.47251709,86.36104026
776,3.833152048,7.594573311,2.717681523,79.57735619,81.22978631
878,2.73873225,3.227926691,1.590614188,77.63189139,70.96666767
737,2.858666978,12.16770187,1.04420746,81.39569733,80.29109732
668,3.114031313,7.559399901,2.143790671,75.89624931,77.13851716
698,3.296641074,6.100613881,3.439388465,77.15070485,72.2563406
555,2.365883377,5.140681656,3.263388757,75.00434314,72.43059108
959,2.508923105,4.144428464,1.845369105,74.25840802,79.4664208
751,2.616765633,4.787736091,1.670798202,77.2369021,87.36805153
861,4.178561965,8.848306985,1.377256302,76.17170369,81.14130449
640,2.727875647,3.434500159,2.257701696,74.6511105,84.15373661
